session_id	43972	43756	45065	44207	45348	43786	44275	44174	43839	44642	43846	44864	44830	46078	45952	45151	45890	44211	43825	43849	43822	42709	43881	43874	44815	43850	43820	43776	45079	43921	43854	46887	46191	46234	46885	46967	46183	45964	46103	45945	45975	43602	44108	44967	43795	44208	43049	44225	43919	44114	43925	44524	44210	44252	43771	44934	44128	43926	43885	43835	42612	46168	46120	44546	44982	43861	46155	44204
session_name	docker tutorial	service instrumentation, monitoring, and alerting with prometheus	modern performance best practices	forensic tools for in-depth performance investigation	monitoring and alerting fundamentals	incident management for devops	people screw up - and it happens all the time	the path forward: scaling management without sacrificing culture	from zero to production hero: log analysis with elasticsearch	availability and chaos	effective devops: collaboration and tools	awesome postmortems	container management with docker and kubernetes	developing and testing for high performance applications, from the developer desk	real world cloud: strategies for "getting" apps into the cloud	devops for finance	bluemix + next-generation analytics with apache spark	why continuous everything requires a supply chain approach	advanced caching concepts	metrics, metrics everywhere (but where the heck do you start?)	putting web performance best practices together to create the perfect single page application	monitoring as a service	robust, scalable architecture for remote monitoring and control in a hostile environment	probabilistically sampling a stream of events with a sketch	crafting performance alerting tools	robust functional/performance regression analysis @twitter	better by proxy	http/2 vs. http/1.1: a performance analysis	there is a client-side proxy (serviceworker) in your browser!	better front-end performance with flexbox	resource hints - cluing the browser in	optimizing images and type on the web	design decisions through the lens of performance	the performance and usability of web fonts	design + performance	velocity debate club: amp	the definition of normal - an intro and guide to anomaly detection	using speech as the new command line to fly a drone	beyond aggregates: root cause analysis with rum	making cost-effective cloud deployment decisions at scale	mean time to innocence - if everythings green, why are we still slow?	primum non nocere - ethical obligations in internet operations	how math, science, and star trek help us understand the value of team diversity	panel: burnout in tech	the tyranny of the sla	distributed teams for distributed systems	choose boring technology	canary in the coalmine: introducing a deployment process to the enterprise	too big to test: breaking a production brokerage platform without causing financial devastation	mobile continuous delivery - with a devops mindset	scaling next-generation internet tv on aws with docker, packer, and chef	stop killing kittens and melting the ice caps: run containers on bare metal already	writing a polyglot datastore story	how to get google-like infrastructure: from the os to the scheduler	challenging fundamental assumptions of datacenters: decoupling infrastructure from hardware	how container clusters like kubernetes change operations	why we can't have nice things. a tale of woe and hope for the future	perimeter-less networks: the death of the lan	securing the heart of automated infrastructure - why security is devops	security and performance: breaking the conundrum	building an appsec pipeline: keeping your program, and your life, sane	scale in a real big-data scenario: lessons learned from releasing our performance-critical saas solution	durability theater or real world safety? how to engineer against data loss	the walls and pitfalls of delivering in china	tips for avoiding common svg pitfalls	speed vs. fluency - what drives user engagement?	bigger, faster, and more engaging while on a budget	measuring the performance of single page web applications
222434	0	0	1117	0	0	0	3748	4697	5163	4699	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220951	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1812	0	0	0	2038	0	1866	2400	0	0	0	0	0	0	0	0	0	0	2242	0	0	0	0	0	0	0	2090	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2089	0	2196	0	0	0	0	0	0	284	0	2400	0	2400	0	0	0	0	0	0	0	1662	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220238	0	6206	0	5122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	0	0	0	0	0	2210	0	0	0	0	0	0	0	2310	0	0	0	0	0	0	0	0	0	0	0	0
221544	6721	0	0	0	0	3896	0	0	2271	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	33	2400	2400	0	0	0	0	0	2400	0	0	0	0	0
217348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2398	0	0	2400	80	0	2329	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	2238	2395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0
187129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	150	2400	0	0	0	0	0	0	0	0	0	0	0	0	2400	1412	0	1597	0	0	0	2400	0	0	0	0	0	0	0	0
219411	5719	6898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1825	0	0	2400	0	0	2400	1443	0	2400	0	0	0	0	0	0	0	0	0	0	0	0
225460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	1954	0	2400	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	1528	0	0	0	0	0	0
169395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	2400	644	2400	0	0	0	0	0	0	0	0	2400	2092	0	2341	1974	0	0	2179	0	335	0	0	0	0	0	0	0	0	0
220544	5297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1973	2151	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2264	0	0	0	0	0	2400	0	0	0	0	0
220011	6060	0	0	0	0	0	0	5180	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	2400	2285	0	0	1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641	0	0	0	0	0	0	0	0	0	0	0
216574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	0	0	0	0	2042	2396	0	0	0	0	0	0	0	0	0	0
223810	0	0	4803	5400	1656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	2400	2400	2400	0	2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2265	0	0	0	0	0	2400	0	0	0	0	0
157966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1537	0	1305	2400	2172	0	2152	0	0	0	0	0	0	0	0	0	0	0	0	816	0	0	0	0	0	0	0	2012	0	0	0	0	0	2400	0	0	0	0	0	0
218830	0	0	0	0	0	0	0	0	0	0	0	8150	0	0	0	0	0	0	0	0	0	2400	2400	0	0	2122	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	1364	0	0	1866	0	0	0	0	0
220954	0	448	0	0	0	0	0	3725	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	1853	0	0	0	0	0	0	0	0	2162	0	0	0	0	0	0	2400	0	0	0	0	0	0	2282	1655	0	0	1659	0	0	0	0	0	0	0	0	0	733	0	0	0	0	0	0	0
162461	0	0	5400	5298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2056	2400	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2362	2370	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2381	0	0	2400	1597	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1721	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0
218239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	2400	2400	0	2400	0	0	0	0	0	0	0	0	0	0
154447	0	0	0	0	0	0	0	0	5356	339	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	496	0	0	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	1542	0	869	0	2400	327	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224710	0	0	4336	5050	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	2400	0	2400	0	0	0	0	0	0	1966	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0
217017	0	0	0	0	0	5400	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	2044	0	0	0	0	0	0	0	0	0	0	0	1402	0	0	0	0	0	0
225623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	2374	2400	2326	0	2400	0	0	0	0	0	0	0	0	2370	0	0	0	0	0	0	0	0
221063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2364	0	0	2036	2400	0	1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1686	0	2400	0	0	0	0	0	2400	2400	0	1771	0	0	0	0	0	0	0	0	0	0
216896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	2361	2400	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1646	0	0	0	2400	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0
213505	3	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113677	0	102	0	5279	0	5279	5057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2255	1955	0	0	0	0	0	0	0	0	0	0	2228	0	0	0	0	0	0	0	0	0	1658	0	0	0	0	0	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0
96483	0	0	5400	0	0	0	0	2147	0	0	0	0	0	0	0	0	0	0	0	0	0	1574	0	0	0	1743	0	2400	1364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0
213118	0	0	0	0	0	0	0	0	0	0	0	3412	0	0	0	0	0	0	0	0	0	0	0	2400	2181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724	0	0	2400	0	1220	0	2400	0	2400	0	0	0	0	0	0	0	0	0	0
206078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2384	2159	119	2400	2134	0	0	0	0	0	0	0	0	0	0	0	0	2066	0	0	0	0	0	0	0	0	0	0	0	0	0	1588	0	0	0	0	0	0	2238	0	0	0	0	0	0	0	0
218444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	921	0	0	2119	0	0	0	0	0	0	1058	0	0	0	0	0	2090	0	0	0	0	0	0	0	0	1683	2400	0	2400	0	0	0	0	0	2318	0	0	0	0	0	0	0	0	0	0	0
116546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2355	0	0	1767	0	0	2315	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2312	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	0	0	0	0	0	0	0
222087	0	0	0	5263	0	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	2064	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2048	0	0	0	0	0	0	2400	0	0	0	0	0	0
225602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2366	2250	0	0	2124	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	1700	2288	0	0	0	0	0	0	2400	0	0	0	0	0
60588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	987	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2146	2400	2400	2400	2400	0	0	0	0	0	0	0	0	0	0
220789	0	0	0	0	0	0	5091	5247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2044	0	0	0	947	0	0	0	0	100	0	2379	10	0	994	0	0	0	0	0	0	0
154453	2703	0	0	0	0	0	0	0	5099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	1805	405	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216725	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	1682	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0
220944	0	0	1378	0	0	0	0	4763	0	94	0	75	0	0	0	7310	0	0	0	0	0	0	2400	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157615	0	0	0	0	0	5400	4602	2852	0	0	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	1908	0	0	0	0	0	0	1815	0	0	0	0	0	0
211136	12337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2350	1360	0	0	2400	50	0	2400	2400	0	0	0	0	0	0	0	195	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213789	0	0	0	5391	0	3895	4184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2369	0	0	0	0	0	2400	0	0	0	0	0	0	0	2345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217054	9478	0	0	0	0	0	0	0	0	0	0	0	0	0	11732	0	0	0	0	0	0	0	0	0	0	2166	0	2147	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2242	0	0	0	0	0	0	0	0	0	0	0
226114	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	2400	0	0	0	0	0	0	0	2271	2135	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	1944	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0
225929	12054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2371	0	0	0	0	0	0	0	2224	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0
219783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	1815	2087	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1751	0	0	1945	0	0	0	2400	0	2400	0	0	0	0	0	0	0	0	0	0	0	0
225073	0	0	0	0	0	0	0	0	0	0	0	0	19125	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2199	0	0	0	2400	0	0	0	0	0	0	1818	0	0	0	0	0	0	0	0	0
225812	0	0	0	0	0	0	0	0	0	0	27109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223310	0	0	0	0	0	0	0	0	0	0	5400	201	0	0	0	0	0	0	0	0	0	0	1930	2400	2314	2037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2127	2180	2400	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222724	10960	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1430	0	1074	0	0	0	2387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215303	0	0	5400	0	0	1766	0	3190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2179	2274	0	0	0	221	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	1508	0	0	0	0	0	0	0	0	0	0	0	0
221132	0	0	5400	5308	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1405	0	0	0	2105	738	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2261	0	0	0	0	0	0	0	0
140428	0	0	0	0	0	0	5400	2822	0	5400	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	2400	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225080	0	0	0	0	0	0	0	0	0	0	23979	668	0	0	0	0	0	0	0	0	0	0	846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221968	0	0	0	5078	0	0	3464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13002	0	1800	0	0	0	1854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213509	0	0	5400	0	5400	0	0	5199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	0	0	0	0	0	0	2400	2386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1926	0	0	0	0	0	0	2400	2400	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	1658	0	0	0	0	0	2388	0	0	0	0	0	2202	2400	0	0	0	0	0	0	0	0
225339	0	0	0	5313	0	4994	4767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	1792	1916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	1788	0	0	0	2400	0	2400	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0
184670	0	0	0	0	0	5361	5237	5400	0	0	0	2656	0	0	0	0	0	0	0	0	0	0	2368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2315	2167	2320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185220	0	0	0	0	5400	0	4279	5149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	1718	0	0	1498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2117	2400	0	0	1924	0	0	707	0	0	0	0	0	0	0	0	0	0	2328	0	0	0	0	0	0	0	2190	2400	2132	0	2036	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0
225337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2349	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2262	2400	0	0	0	0	0	0	0	2400	0	2400	0	0	0	0	0
224081	0	0	0	1891	3515	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2275	0	0	2038	0	0	2400	0	0	0	0	0	2125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708	0	0	1636	0	0	0	0	0	0	0	0	0	0	0
219677	0	0	4376	576	0	0	0	3303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2181	615	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	2400	4	0	0	0	0	2362	66	0	0	0	0	0	1634	0	0	0	0	0
218504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2332	0	0	0	2400	0	2400	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214796	9162	0	0	0	0	0	0	0	4139	5199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	2400	30	0	0	0	0	0	0	0	0	0	0	0	0
218325	0	0	0	0	0	0	4681	5400	0	4264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154518	0	2368	0	5153	0	0	1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2091	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	2210	0	2269	2231	2400	0	0	0	0	0	0	1975	0	0	0	0	0	0	0	0	0
222354	0	0	0	5337	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2373	2400	1996	2400	2120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137617	1863	0	0	0	0	0	3270	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1395	2280	0	0	0	0	0	0	0	1879	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	100	2400	0	225	0	64	0	0	0	0	0	0	0	0
226104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	2400	2400	0	0	0	0	0	2037	0	0	0	0	0	0	0	0	0	0	0	1460	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0
220853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2037	0	2400	2400	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0
209712	0	0	5400	1806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169820	0	0	5400	1356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1781	0	0	0	0	0	1495	0	0	0	0	0	0	0	2273	0	0	2054	2140	0	0	0	0	0	0	1659	0	0	0	0	0	0	0	0	2286	0	0	2329	0	0	0	0	0	0	0	0
222971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	1670	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	2400	2271	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	2400	2257	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650	0	2266	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	18	2061	2400	0	2400	0	0	0	0	0	2382	0	0	0	0	0	0	0	0	0	0	0	0	2022	2400	0	0	2400	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0
211724	0	0	0	0	0	0	5400	2979	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2328	1438	0	0	0	0	0	0	0	0	0	0	2400	2355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2290	1479	0	1722	2284	0	861	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2028	1743	0	1844	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0
115533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	2400	0	0	2273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	0	0	2400	0	0	0	0	0
218580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	2400	0	0	0	0	0	2395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2120	2307	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	0
